Gene stable ID	Transcript stable ID	Transcript start (bp)	Transcript end (bp)	Chromosome/scaffold name	Gene % GC content	Transcription start site (TSS)	Transcript length (including UTRs and CDS)	Gene name	Strand	Gene start (bp)	Gene end (bp)
ENSG00000235098	ENST00000436362	1355625	1356272	1	66.51	1356272	444	ANKRD65	-1	1353800	1357149
ENSG00000235098	ENST00000537107	1353804	1356650	1	66.51	1356650	2014	ANKRD65	-1	1353800	1357149
ENSG00000205116	ENST00000378821	1361508	1363167	1	70.60	1361508	492	TMEM88B	1	1361508	1363167
ENSG00000179403	ENST00000495558	1370241	1372839	1	66.36	1370241	819	VWA1	1	1370241	1378262
ENSG00000179403	ENST00000338660	1370903	1376145	1	66.36	1370903	2147	VWA1	1	1370241	1378262
ENSG00000179403	ENST00000476993	1371051	1378262	1	66.36	1371051	4511	VWA1	1	1370241	1378262
ENSG00000179403	ENST00000471398	1371115	1372557	1	66.36	1371115	458	VWA1	1	1370241	1378262
ENSG00000179403	ENST00000404702	1370903	1378262	1	66.36	1370903	4264	VWA1	1	1370241	1378262
ENSG00000215915	ENST00000378785	1385069	1405538	1	56.98	1385069	3859	ATAD3C	1	1385069	1405538
ENSG00000215915	ENST00000475091	1385294	1391282	1	56.98	1385294	525	ATAD3C	1	1385069	1405538
ENSG00000215915	ENST00000484537	1397863	1404043	1	56.98	1397863	506	ATAD3C	1	1385069	1405538
ENSG00000160072	ENST00000308647	1407149	1431582	1	58.83	1407149	2448	ATAD3B	1	1407143	1433228
ENSG00000160072	ENST00000472194	1413406	1433228	1	58.83	1413406	4314	ATAD3B	1	1407143	1433228
ENSG00000160072	ENST00000378736	1414429	1418042	1	58.83	1414429	414	ATAD3B	1	1407143	1433228
ENSG00000160072	ENST00000485748	1418865	1431582	1	58.83	1418865	3233	ATAD3B	1	1407143	1433228
ENSG00000160072	ENST00000474481	1419949	1431581	1	58.83	1419949	3367	ATAD3B	1	1407143	1433228
ENSG00000160072	ENST00000378741	1407143	1418486	1	58.83	1407143	980	ATAD3B	1	1407143	1433228
ENSG00000197785	ENST00000378756	1447531	1470065	1	59.87	1447531	2492	ATAD3A	1	1447531	1470067
ENSG00000197785	ENST00000378755	1447555	1470065	1	59.87	1447555	2612	ATAD3A	1	1447531	1470067
ENSG00000197785	ENST00000339113	1447910	1470065	1	59.87	1447910	2330	ATAD3A	1	1447531	1470067
ENSG00000197785	ENST00000439513	1452450	1453155	1	59.87	1452450	403	ATAD3A	1	1447531	1470067
ENSG00000197785	ENST00000429957	1453001	1458160	1	59.87	1453001	498	ATAD3A	1	1447531	1470067
ENSG00000197785	ENST00000400830	1459653	1464711	1	59.87	1459653	603	ATAD3A	1	1447531	1470067
ENSG00000197785	ENST00000536055	1447910	1470067	1	59.87	1447910	2332	ATAD3A	1	1447531	1470067
ENSG00000205090	ENST00000378733	1470554	1475737	1	66.02	1475737	718	TMEM240	-1	1470554	1475833
ENSG00000205090	ENST00000425828	1470587	1475833	1	66.02	1475833	717	TMEM240	-1	1470554	1475833
ENSG00000160075	ENST00000291386	1477053	1510249	1	53.87	1510249	1290	SSU72	-1	1477053	1510249
ENSG00000160075	ENST00000378726	1477054	1481867	1	53.87	1481867	2238	SSU72	-1	1477053	1510249
ENSG00000160075	ENST00000378725	1480018	1509967	1	53.87	1509967	619	SSU72	-1	1477053	1510249
ENSG00000160075	ENST00000359060	1497725	1509964	1	53.87	1509964	2679	SSU72	-1	1477053	1510249
ENSG00000215014	ENST00000366221	1510355	1511373	1	57.02	1510355	1019	AL645728.1	1	1510355	1511373
ENSG00000228594	ENST00000422725	1533392	1535476	1	70.31	1535476	2085	C1orf233	-1	1533392	1535476
ENSG00000197530	ENST00000520777	1550795	1565985	1	66.41	1550795	3321	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000355826	1550801	1565990	1	66.41	1550801	3290	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000518681	1550817	1565985	1	66.41	1550817	3116	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000505820	1550823	1565985	1	66.41	1550823	3305	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000479659	1550834	1565984	1	66.41	1550834	4247	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000489635	1550876	1565984	1	66.41	1550876	3034	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000511502	1550894	1565984	1	66.41	1550894	3326	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000477990	1550896	1554590	1	66.41	1550896	2821	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000514363	1550910	1560420	1	66.41	1550910	592	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000487053	1551259	1565984	1	66.41	1551259	3252	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000502470	1551267	1560212	1	66.41	1551267	780	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000378712	1551285	1565984	1	66.41	1551285	2890	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000507082	1551294	1553278	1	66.41	1551294	1578	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000463492	1551348	1552703	1	66.41	1551348	486	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000510793	1551654	1560281	1	66.41	1551654	889	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000504599	1551690	1565984	1	66.41	1551690	3311	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000507229	1551691	1564543	1	66.41	1551691	2582	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000503789	1552788	1560201	1	66.41	1552788	576	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000378708	1552940	1565984	1	66.41	1552940	3012	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000506488	1552957	1565912	1	66.41	1552957	2997	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000512004	1558502	1560239	1	66.41	1558502	598	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000508455	1558961	1559589	1	66.41	1558961	555	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000514234	1559182	1565984	1	66.41	1559182	2562	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000467597	1560124	1561179	1	66.41	1560124	776	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000508148	1560467	1561143	1	66.41	1560467	577	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000486072	1560947	1562309	1	66.41	1560947	568	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000505370	1562240	1563210	1	66.41	1562240	809	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000473511	1562840	1564932	1	66.41	1562840	1332	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000464570	1562902	1564650	1	66.41	1562902	968	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000483015	1563869	1565969	1	66.41	1563869	1058	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000511910	1564486	1565983	1	66.41	1564486	584	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000470373	1564853	1565985	1	66.41	1564853	546	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000357210	1550795	1565990	1	66.41	1550795	3338	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000360522	1550795	1565990	1	66.41	1550795	3233	MIB2	1	1550795	1565990
ENSG00000197530	ENST00000378710	1550795	1565990	1	66.41	1550795	3230	MIB2	1	1550795	1565990
ENSG00000189409	ENST00000356026	1567474	1570030	1	70.47	1567474	1326	MMP23B	1	1567474	1570639
ENSG00000189409	ENST00000472264	1567542	1568499	1	70.47	1567542	556	MMP23B	1	1567474	1570639
ENSG00000189409	ENST00000512731	1567557	1569850	1	70.47	1567557	1531	MMP23B	1	1567474	1570639
ENSG00000189409	ENST00000378675	1567558	1570030	1	70.47	1567558	1309	MMP23B	1	1567474	1570639
ENSG00000189409	ENST00000479814	1568162	1570027	1	70.47	1568162	903	MMP23B	1	1567474	1570639
ENSG00000189409	ENST00000435358	1568582	1569944	1	70.47	1568582	750	MMP23B	1	1567474	1570639
ENSG00000189409	ENST00000503792	1568582	1569944	1	70.47	1568582	799	MMP23B	1	1567474	1570639
ENSG00000189409	ENST00000489782	1569058	1569980	1	70.47	1569058	626	MMP23B	1	1567474	1570639
ENSG00000189409	ENST00000486400	1569381	1569984	1	70.47	1569381	485	MMP23B	1	1567474	1570639
ENSG00000189409	ENST00000490017	1569619	1570639	1	70.47	1569619	530	MMP23B	1	1567474	1570639
ENSG00000248333	ENST00000513088	1570603	1580623	1	52.93	1580623	2378	CDK11B	-1	1570603	1590473
ENSG00000248333	ENST00000341028	1586823	1590473	1	52.93	1590473	339	CDK11B	-1	1570603	1590473
ENSG00000248333	ENST00000407249	1571100	1588935	1	52.93	1588935	2384	CDK11B	-1	1570603	1590473
ENSG00000248333	ENST00000317673	1571100	1588935	1	52.93	1588935	2378	CDK11B	-1	1570603	1590473
ENSG00000248333	ENST00000340677	1571100	1588935	1	52.93	1588935	2345	CDK11B	-1	1570603	1590473
ENSG00000248333	ENST00000341832	1571100	1588714	1	52.93	1588714	2243	CDK11B	-1	1570603	1590473
ENSG00000189339	ENST00000378662	1592939	1624083	1	53.64	1624083	6261	SLC35E2B	-1	1592939	1624167
ENSG00000189339	ENST00000234800	1592940	1624167	1	53.64	1624167	5926	SLC35E2B	-1	1592939	1624167
ENSG00000189339	ENST00000480991	1595221	1601578	1	53.64	1601578	2860	SLC35E2B	-1	1592939	1624167
ENSG00000189339	ENST00000481276	1601864	1624148	1	53.64	1624148	2199	SLC35E2B	-1	1592939	1624167
ENSG00000008128	ENST00000356200	1634169	1654270	1	51.99	1654270	2653	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000463652	1634205	1635692	1	51.99	1635692	1028	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000356937	1634320	1653094	1	51.99	1653094	2275	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000378638	1634320	1654270	1	51.99	1654270	2429	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000509982	1634320	1654271	1	51.99	1654271	2306	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000404249	1634320	1655763	1	51.99	1655763	2449	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000460465	1634320	1655763	1	51.99	1655763	2333	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000357760	1634320	1655763	1	51.99	1655763	2446	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000358779	1634320	1655763	1	51.99	1655763	2419	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000378633	1634320	1655763	1	51.99	1655763	2458	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000478901	1634527	1635555	1	51.99	1635555	931	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000468397	1634527	1635994	1	51.99	1635994	836	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000491311	1635043	1636041	1	51.99	1636041	626	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000495016	1635307	1636024	1	51.99	1636024	286	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000468800	1635488	1639000	1	51.99	1639000	897	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000464748	1635538	1636199	1	51.99	1636199	381	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000489300	1635682	1636463	1	51.99	1636463	577	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000492390	1635789	1640315	1	51.99	1640315	976	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000474916	1636047	1639670	1	51.99	1639670	752	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000479362	1647789	1655471	1	51.99	1655471	700	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000498810	1650605	1653318	1	51.99	1653318	574	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000487462	1653905	1655458	1	51.99	1655458	437	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000401096	1654147	1655713	1	51.99	1655713	450	CDK11A	-1	1634169	1655766
ENSG00000008128	ENST00000378635	1637078	1655766	1	51.99	1655766	1255	CDK11A	-1	1634169	1655766
ENSG00000215790	ENST00000355439	1656277	1677358	1	52.17	1677358	2078	SLC35E2	-1	1656277	1677431
ENSG00000215790	ENST00000246421	1663681	1677431	1	52.17	1677431	1430	SLC35E2	-1	1656277	1677431
ENSG00000215790	ENST00000475229	1663697	1666713	1	52.17	1666713	483	SLC35E2	-1	1656277	1677431
ENSG00000215790	ENST00000400924	1656853	1677431	1	52.17	1677431	1157	SLC35E2	-1	1656277	1677431
ENSG00000008130	ENST00000341426	1682671	1709909	1	53.70	1709909	3235	NADK	-1	1682671	1711896
ENSG00000008130	ENST00000341991	1682671	1710229	1	53.70	1710229	3098	NADK	-1	1682671	1711896
ENSG00000008130	ENST00000378625	1682671	1711508	1	53.70	1711508	3653	NADK	-1	1682671	1711896
ENSG00000008130	ENST00000498806	1684414	1685822	1	53.70	1685822	269	NADK	-1	1682671	1711896
ENSG00000008130	ENST00000469045	1685500	1688707	1	53.70	1688707	890	NADK	-1	1682671	1711896
ENSG00000008130	ENST00000480499	1685602	1687766	1	53.70	1687766	549	NADK	-1	1682671	1711896
ENSG00000008130	ENST00000497747	1685604	1686305	1	53.70	1686305	467	NADK	-1	1682671	1711896
ENSG00000008130	ENST00000477235	1685610	1688463	1	53.70	1688463	1004	NADK	-1	1682671	1711896
ENSG00000008130	ENST00000489538	1685620	1688047	1	53.70	1688047	475	NADK	-1	1682671	1711896
ENSG00000008130	ENST00000497615	1685642	1686335	1	53.70	1686335	534	NADK	-1	1682671	1711896
ENSG00000008130	ENST00000497186	1685782	1688667	1	53.70	1688667	683	NADK	-1	1682671	1711896
ENSG00000008130	ENST00000400922	1686111	1690014	1	53.70	1690014	663	NADK	-1	1682671	1711896
ENSG00000008130	ENST00000492845	1687443	1711401	1	53.70	1711401	937	NADK	-1	1682671	1711896
ENSG00000008130	ENST00000492768	1688027	1709858	1	53.70	1709858	859	NADK	-1	1682671	1711896
ENSG00000008130	ENST00000460602	1688210	1709858	1	53.70	1709858	974	NADK	-1	1682671	1711896
ENSG00000008130	ENST00000464373	1693104	1709859	1	53.70	1709859	722	NADK	-1	1682671	1711896
ENSG00000008130	ENST00000480542	1710596	1711896	1	53.70	1711896	341	NADK	-1	1682671	1711896
ENSG00000008130	ENST00000344463	1682678	1709909	1	53.70	1709909	3663	NADK	-1	1682671	1711896
ENSG00000008130	ENST00000342348	1683910	1690081	1	53.70	1690081	1789	NADK	-1	1682671	1711896
ENSG00000078369	ENST00000378609	1716729	1822495	1	46.68	1822495	3128	GNB1	-1	1716729	1822495
ENSG00000078369	ENST00000461893	1719426	1725636	1	46.68	1725636	2438	GNB1	-1	1716729	1822495
ENSG00000078369	ENST00000471354	1720500	1749825	1	46.68	1749825	1512	GNB1	-1	1716729	1822495
ENSG00000078369	ENST00000439272	1722004	1822275	1	46.68	1822275	602	GNB1	-1	1716729	1822495
ENSG00000078369	ENST00000434686	1724684	1821840	1	46.68	1821840	684	GNB1	-1	1716729	1822495
ENSG00000078369	ENST00000437146	1735965	1763724	1	46.68	1763724	423	GNB1	-1	1716729	1822495
ENSG00000078369	ENST00000607589	1756427	1756993	1	46.68	1756993	567	GNB1	-1	1716729	1822495
ENSG00000078369	ENST00000472614	1756427	1822405	1	46.68	1822405	708	GNB1	-1	1716729	1822495
ENSG00000169885	ENST00000307786	1846266	1848733	1	63.04	1846266	1101	CALML6	1	1846266	1848735
ENSG00000169885	ENST00000378604	1846547	1848733	1	63.04	1846547	769	CALML6	1	1846266	1848735
ENSG00000169885	ENST00000482402	1846705	1848735	1	63.04	1846705	1882	CALML6	1	1846266	1848735
ENSG00000169885	ENST00000462293	1846848	1848510	1	63.04	1846848	570	CALML6	1	1846266	1848735
ENSG00000178821	ENST00000378602	1849029	1850236	1	67.46	1850236	1118	TMEM52	-1	1849029	1850712
ENSG00000178821	ENST00000310991	1849030	1850712	1	67.46	1850712	929	TMEM52	-1	1849029	1850712
ENSG00000178821	ENST00000378598	1849284	1850697	1	67.46	1850697	483	TMEM52	-1	1849029	1850712
ENSG00000178821	ENST00000470931	1849376	1850709	1	67.46	1850709	690	TMEM52	-1	1849029	1850712
ENSG00000178821	ENST00000602604	1849538	1850708	1	67.46	1850708	878	TMEM52	-1	1849029	1850712
ENSG00000178821	ENST00000416272	1849825	1850708	1	67.46	1850708	313	TMEM52	-1	1849029	1850712
ENSG00000142609	ENST00000464311	1853396	1859368	1	55.66	1859368	2756	C1orf222	-1	1853396	1935276
ENSG00000142609	ENST00000412120	1853522	1858842	1	55.66	1858842	1972	C1orf222	-1	1853396	1935276
ENSG00000142609	ENST00000493964	1853726	1887154	1	55.66	1887154	2604	C1orf222	-1	1853396	1935276
ENSG00000142609	ENST00000493316	1877787	1891545	1	55.66	1891545	550	C1orf222	-1	1853396	1935276
ENSG00000142609	ENST00000270720	1884752	1935276	1	55.66	1935276	4710	C1orf222	-1	1853396	1935276
ENSG00000142609	ENST00000468610	1886587	1935153	1	55.66	1935153	2585	C1orf222	-1	1853396	1935276
ENSG00000142609	ENST00000461752	1887150	1891547	1	55.66	1891547	540	C1orf222	-1	1853396	1935276
ENSG00000142609	ENST00000604159	1891403	1897965	1	55.66	1897965	516	C1orf222	-1	1853396	1935276
ENSG00000142609	ENST00000378592	1915110	1935276	1	55.66	1935276	2145	C1orf222	-1	1853396	1935276
ENSG00000142609	ENST00000378590	1919401	1922368	1	55.66	1922368	441	C1orf222	-1	1853396	1935276
ENSG00000142609	ENST00000434971	1919563	1935153	1	55.66	1935153	339	C1orf222	-1	1853396	1935276
ENSG00000187730	ENST00000378585	1950780	1962192	1	62.48	1950780	1913	GABRD	1	1950780	1962192
ENSG00000067606	ENST00000378567	1981909	2116834	1	56.44	1981909	2326	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000468310	1981924	2077547	1	56.44	1981924	690	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000484419	1981942	1987199	1	56.44	1981942	519	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000503297	1982247	1991030	1	56.44	1982247	468	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000479566	1986880	2002975	1	56.44	1986880	501	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000466651	1987118	2066786	1	56.44	1987118	425	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000400921	2004901	2116829	1	56.44	2004901	2294	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000495347	2005158	2077525	1	56.44	2005158	698	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000461106	2005425	2116629	1	56.44	2005425	1916	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000461465	2006127	2082275	1	56.44	2006127	480	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000470596	2006294	2082384	1	56.44	2006294	788	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000496325	2006683	2082302	1	56.44	2006683	563	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000481140	2013687	2082375	1	56.44	2013687	713	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000482686	2036155	2082309	1	56.44	2036155	614	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000486681	2036178	2087526	1	56.44	2036178	966	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000470986	2043093	2082417	1	56.44	2043093	706	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000470511	2047644	2082336	1	56.44	2047644	567	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000471018	2065077	2080363	1	56.44	2065077	716	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000466352	2066252	2077537	1	56.44	2066252	564	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000497183	2066429	2082418	1	56.44	2066429	763	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000419838	2066701	2082304	1	56.44	2066701	347	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000479263	2075890	2116834	1	56.44	2075890	1747	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000503672	2076796	2088167	1	56.44	2076796	1213	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000478770	2076826	2116555	1	56.44	2076826	1542	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000505322	2100287	2116832	1	56.44	2100287	1859	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000472017	2100414	2105390	1	56.44	2100414	602	PRKCZ	1	1981909	2116834
ENSG00000067606	ENST00000400920	2036155	2116832	1	56.44	2036155	2009	PRKCZ	1	1981909	2116834
ENSG00000162585	ENST00000469733	2115903	2139172	1	60.96	2139172	2280	C1orf86	-1	2115903	2144159
ENSG00000162585	ENST00000428120	2115917	2126180	1	60.96	2126180	2313	C1orf86	-1	2115903	2144159
ENSG00000162585	ENST00000414253	2115917	2126214	1	60.96	2126214	2216	C1orf86	-1	2115903	2144159
ENSG00000162585	ENST00000400918	2116614	2126190	1	60.96	2126190	811	C1orf86	-1	2115903	2144159
ENSG00000162585	ENST00000497675	2120983	2125547	1	60.96	2125547	4478	C1orf86	-1	2115903	2144159
ENSG00000162585	ENST00000378543	2120987	2126189	1	60.96	2126189	569	C1orf86	-1	2115903	2144159
ENSG00000162585	ENST00000378546	2120987	2126213	1	60.96	2126213	729	C1orf86	-1	2115903	2144159
ENSG00000162585	ENST00000401813	2120987	2131346	1	60.96	2131346	2543	C1orf86	-1	2115903	2144159
ENSG00000162585	ENST00000487186	2120987	2144159	1	60.96	2144159	3576	C1orf86	-1	2115903	2144159
ENSG00000162585	ENST00000476803	2121008	2125652	1	60.96	2125652	701	C1orf86	-1	2115903	2144159
ENSG00000162585	ENST00000440825	2121019	2126178	1	60.96	2126178	855	C1orf86	-1	2115903	2144159
ENSG00000162585	ENST00000420515	2123340	2126187	1	60.96	2126187	1544	C1orf86	-1	2115903	2144159
ENSG00000162585	ENST00000514625	2129502	2135321	1	60.96	2135321	703	C1orf86	-1	2115903	2144159
ENSG00000162585	ENST00000400919	2115917	2126180	1	60.96	2126180	2313	C1orf86	-1	2115903	2144159
ENSG00000162585	ENST00000378545	2120990	2130427	1	60.96	2130427	1010	C1orf86	-1	2115903	2144159
ENSG00000269554	ENST00000597060	2121237	2123179	1	64.23	2121237	1943	AL590822.2	1	2121237	2123179
ENSG00000203301	ENST00000545087	2143360	2145620	1	63.87	2145620	2261	AL590822.1	-1	2143360	2145620
ENSG00000157933	ENST00000378536	2160134	2241558	1	57.48	2160134	5613	SKI	1	2160134	2241558
ENSG00000157933	ENST00000508416	2163918	2234477	1	57.48	2163918	252	SKI	1	2160134	2241558
ENSG00000157933	ENST00000478223	2179435	2234815	1	57.48	2179435	294	SKI	1	2160134	2241558
ENSG00000157933	ENST00000507179	2235085	2235807	1	57.48	2235085	539	SKI	1	2160134	2241558
ENSG00000116151	ENST00000378531	2252692	2323146	1	57.29	2323146	1798	MORN1	-1	2252692	2323146
ENSG00000116151	ENST00000606372	2263565	2323126	1	57.29	2323126	1960	MORN1	-1	2252692	2323146
ENSG00000116151	ENST00000378529	2286616	2323146	1	57.29	2323146	1498	MORN1	-1	2252692	2323146
ENSG00000116151	ENST00000607342	2290077	2307317	1	57.29	2307317	566	MORN1	-1	2252692	2323146
ENSG00000116151	ENST00000469374	2302604	2318968	1	57.29	2318968	1907	MORN1	-1	2252692	2323146
ENSG00000116151	ENST00000419785	2303115	2316560	1	57.29	2316560	582	MORN1	-1	2252692	2323146
ENSG00000116151	ENST00000378525	2309494	2323110	1	57.29	2323110	1648	MORN1	-1	2252692	2323146
ENSG00000116151	ENST00000449373	2310430	2319776	1	57.29	2319776	626	MORN1	-1	2252692	2323146
ENSG00000116151	ENST00000607031	2316811	2319948	1	57.29	2319948	3138	MORN1	-1	2252692	2323146
ENSG00000116151	ENST00000475812	2318495	2319755	1	57.29	2319755	552	MORN1	-1	2252692	2323146
ENSG00000116151	ENST00000494279	2319443	2321435	1	57.29	2321435	406	MORN1	-1	2252692	2323146
